index,acc_x,acc_y,acc_z,dev_x,dev_y,dev_z
58,0.254725053583,0.256985361458,0.170468950936,0.0101457050164,0.0128729073652,0.021907842601
59,0.221234430856,0.254713896959,0.144705883148,0.0134947672891,0.0131000538152,0.0244841493797
60,0.194928633172,0.26958542254,0.168607346086,0.0161253470575,0.0116129012571,0.0220940030859
61,0.180758353429,0.293286782809,0.246741189814,0.0175423750318,0.00924276523017,0.0142806187131
62,0.149278018712,0.326303449665,0.368346592336,0.0206904085035,0.00594109854453,0.0021200784609
63,0.117577770294,0.322036311864,0.470990218609,0.0238604333453,0.00636781232464,0.00814428416642
64,0.0532382149121,0.26975885385,0.451091179848,0.0302943888835,0.0115955581261,0.00615438029026
65,0.0,0.217741104076,0.346742659103,0.0356182103747,0.0167973331035,0.00428047178418
66,0.0305565120976,0.164049076748,0.256385309009,0.0325625591649,0.0221665358363,0.0133162067936
67,0.116661093066,0.142809423442,0.208496285579,0.0239521010681,0.0242905011669,0.0181051091366
68,0.210953951476,0.11355355536,0.23180818638,0.0145228152271,0.027216087975,0.0157739190566
69,0.278706449779,0.0986047803978,0.297623648774,0.0077475653968,0.0287109654713,0.00919237281709
70,0.343188945591,0.108134003546,0.443889388215,0.00129931581564,0.0277580431565,0.00543420112695
71,0.475491665017,0.147052465083,0.571707386314,0.011930956127,0.0238661970028,0.0182160009368
72,0.728910963672,0.188570065534,0.751505231856,0.0372728859925,0.0197144369577,0.0361957854911
73,0.980587405448,0.158642141394,0.946935029222,0.0624405301701,0.0227072293717,0.0557387652277
74,1.0,0.0741768952158,0.901925649199,0.0643817896253,0.0311537539895,0.0512378272254
75,0.812913244031,0.0381922315673,0.68720339721,0.0456731140284,0.0347522203543,0.0297656020265
76,0.577917533665,0.0227764188515,0.466864769878,0.0221735429918,0.0362938016259,0.00773173929331
77,0.343657668392,0.0,0.34247829013,0.00125244353552,0.0385714435111,0.0047069086815
78,0.244894765848,0.0214327632107,0.341458043706,0.0111287337899,0.03642816719,0.00480893332391
79,0.139996437084,0.0586868304551,0.26251604182,0.0216185666663,0.0327027604655,0.0127031335125
80,0.0729448960685,0.116729662012,0.151068049878,0.0283237207679,0.0268984773098,0.0238479327067
81,0.030063077237,0.235887539216,0.142989110671,0.032611902651,0.0149826895894,0.0246558266274
82,0.0807322834917,0.239745729196,0.217038588912,0.0275449820255,0.0145968705915,0.0172508788033
83,0.121018004802,0.248660302335,0.269377482905,0.0235164098946,0.0137054132775,0.012016989404
84,0.130391828095,0.219678208381,0.251133902011,0.0225790275652,0.016603622673,0.0138413474934
85,0.189694464616,0.169660495864,0.32220440136,0.0166487639131,0.0216053939247,0.00673429755851
86,0.29322813402,0.175477123839,0.47773012527,0.0062953969727,0.0210237311272,0.0088182748325
87,0.357150424279,0.134536619536,0.533949387948,9.68320532019e-05,0.0251177815574,0.0144402011003
88,0.452060354525,0.156761967883,0.595850573905,0.00958782507781,0.0228952467228,0.020630319696
89,0.647920939067,0.268852882982,0.723469264258,0.029173883532,0.0116861552129,0.0333921887313
90,0.851418404883,0.259934166798,1.0,0.0495236301136,0.0125780268313,0.0610452623055
91,0.984332901999,0.202681128578,0.986054430187,0.0628150798252,0.0183033306532,0.0596507053241
92,0.758695648627,0.189026423161,0.718969847334,0.040251354488,0.0196688011949,0.0329422470389
93,0.475333593037,0.165909604706,0.356961574787,0.011915148929,0.0219804830405,0.00325858021581
94,0.339376462911,0.16670851845,0.238569733069,0.00168056408358,0.021900591666,0.0150977643876
95,0.309389101175,0.200793963416,0.278861489774,0.00467930025716,0.0184920471695,0.0110685887172
96,0.246082140993,0.267486653383,0.278498906353,0.0110099962754,0.0118227781727,0.0111048470592
97,0.135249590088,0.474616751204,0.139851952851,0.0220932513659,0.0088902316093,0.0249695424094
98,0.0440216743244,0.79462616285,0.0,0.0312160429423,0.0408911727739,0.0389547376945
99,0.072313239531,0.976312949227,0.0726759367114,0.0283868864216,0.0590598514116,0.0316871440234
