time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409527268383,0.7781156,8.951322,1.6244658,0.76001525,9.571928,1.9927251
1409527268397,0.97384155,9.003994,1.4670471,0.7588802,9.5768585,1.969335
1409527268427,1.1755531,9.118318,1.2635399,0.76030946,9.582489,1.9411908
1409527268429,1.3491327,9.357738,1.1779473,0.76422536,9.58893,1.9075557
1409527268430,1.4862007,9.566033,1.2192472,0.7695534,9.596108,1.868924
1409527268432,1.6406267,9.792884,1.4562732,0.77520585,9.603858,1.8262913
1409527268458,1.5975311,10.0341,1.5795746,0.78085893,9.612024,1.7803508
1409527268459,1.5107412,10.220248,1.6136919,0.78419095,9.62071,1.7312943
1409527268465,1.2569559,10.291476,1.6310499,0.7861167,9.629072,1.683267
1409527268481,1.1845313,10.3932295,1.6394296,0.78668267,9.636423,1.6403883
1409527268483,0.65780693,10.268731,1.5275006,0.78812104,9.64238,1.6042941
1409527268515,0.50517654,10.189124,1.4317327,0.7850351,9.648117,1.570978
1409527268516,0.6979098,10.116699,1.4239515,0.78036684,9.653198,1.5418144
1409527268518,0.6218939,9.937733,1.3784616,0.77760243,9.657673,1.514958
1409527268536,0.7505822,9.892242,1.3940239,0.77531433,9.661727,1.4900638
1409527268537,0.94211835,9.821015,1.3868413,0.77501416,9.665441,1.4659511
1409527268543,1.1210849,9.74859,1.2545617,0.7769948,9.669211,1.4397967
1409527268565,1.2545617,9.688137,1.2126632,0.7802183,9.673326,1.4101211
1409527268567,1.3180081,9.589975,1.1779473,0.782399,9.677703,1.3785206
1409527268589,1.3521254,9.486425,1.2174516,0.7814617,9.682504,1.34492
1409527268590,1.5113398,9.355942,1.3054385,0.7767163,9.6877985,1.309076
1409527268592,1.5245079,9.266758,1.2078748,0.7702185,9.693124,1.2729893
1409527268620,1.3449428,9.128492,1.0785879,0.7622395,9.698463,1.2366092
1409527268622,1.5783775,9.194932,0.88046765,0.74768007,9.704171,1.2001889
1409527268623,1.5664065,9.087193,0.80086046,0.7305521,9.709931,1.1635815
1409527268632,1.3976152,9.062054,0.96546185,0.71108526,9.715409,1.1294237
1409527268657,1.2976574,9.241618,0.98820674,0.6860422,9.720718,1.0987983
1409527268659,1.1773487,9.473258,0.9923966,0.655946,9.7263365,1.0670114
1409527268664,1.2503718,9.568427,1.0139444,0.623287,9.732103,1.0334698
1409527268690,1.0498575,9.759963,0.9475053,0.5900162,9.737713,0.9996125
1409527268692,1.0642227,9.901819,0.9600749,0.55408543,9.743168,0.9664684
1409527268694,1.0564415,9.93893,1.0420763,0.5176771,9.748264,0.93475515
1409527268720,1.0462662,9.998785,1.1049241,0.4814389,9.752908,0.90520346
1409527268721,0.82480246,10.090961,1.1647792,0.44554684,9.757175,0.8771546
1409527268724,1.0767922,10.178948,1.0462662,0.407843,9.760999,0.8526234
1409527268733,1.039682,10.178948,0.99898064,0.3732295,9.764257,0.83089674
1409527268753,0.83018947,10.022727,0.97025025,0.341466,9.766937,0.8128531
1409527268755,0.7398083,10.033501,0.8774749,0.30960256,9.769102,0.7994915
1409527268764,0.7254431,9.868899,0.78290397,0.27670667,9.770783,0.7909388
1409527268780,0.7026982,9.840169,0.741604,0.2450041,9.771882,0.7878344
1409527268784,0.7044938,9.826403,0.6075287,0.21427126,9.772493,0.7892168
1409527268798,0.670975,9.856929,0.4309563,0.18414558,9.772842,0.792472
1409527268820,0.6290765,9.913192,0.21428105,0.15478681,9.773041,0.79631174
1409527268822,0.61291564,9.8994255,0.23822308,0.12646687,9.773226,0.7990484
1409527268826,0.65062433,9.857527,0.16759412,0.09871756,9.773223,0.80298346
1409527268833,0.79487497,9.704897,0.010175358,0.071884066,9.773135,0.80689096
1409527268851,1.1683705,9.485229,0.04070143,0.04743965,9.772973,0.81065357
1409527268854,1.6118963,9.144054,0.42317516,0.027096096,9.772634,0.8156477
1409527268864,2.654571,9.281721,1.5424645,0.011502515,9.771901,0.8247376
1409527268882,3.2190042,9.539098,1.7794905,0.007785685,9.770218,0.84450555
1409527268886,3.7535098,9.838373,2.046444,0.011990444,9.7681465,0.86807287
1409527268914,4.0946836,10.259753,2.1757307,0.0235395,9.7656555,0.89543843
1409527268916,4.2640734,10.909779,2.107496,0.04050642,9.762994,0.92343
1409527268918,4.2479124,11.335348,2.0632033,0.060683895,9.760784,0.9454157
1409527268942,3.982156,11.610682,1.8668787,0.08068024,9.758935,0.96285427
1409527268944,3.570952,11.792641,1.5867572,0.09474165,9.757834,0.9726684
1409527268945,3.1896753,11.942278,1.347337,0.098290645,9.757189,0.97878075
1409527268966,2.9125464,12.040441,1.1725603,0.08890198,9.756743,0.9840946
1409527268967,2.618658,11.972804,0.9935937,0.067312375,9.756343,0.989761
1409527268981,2.2319946,11.911154,0.92895025,0.03466456,9.755925,0.9955495
1409527268993,1.9153614,11.735778,1.2557588,-0.007209785,9.75502,1.004948
1409527268994,1.543063,11.371261,1.4395138,-0.055042237,9.752649,1.0262469
1409527269012,1.1617863,10.765528,1.8680758,-0.10555954,9.748694,1.0593343
