time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409526652365,0.94451255,8.409035,1.6645688,1.0208427,9.5656,1.9046179
1409526652374,1.1474211,8.073248,1.8656816,0.95353717,9.573406,1.9002771
1409526652399,1.5286977,8.96449,2.5031378,0.8570636,9.583676,1.8944635
1409526652402,1.4622587,8.507197,2.1942859,0.73767143,9.594324,1.8908161
1409526652404,1.1240777,8.336611,1.8124107,0.59919924,9.605782,1.881569
1409526652429,0.878672,8.091205,1.8046296,0.44354603,9.618212,1.8610944
1409526652434,0.33638534,7.5812397,1.3784616,0.2786603,9.630031,1.8317262
1409526652436,0.3866636,8.336611,1.3820529,0.11786256,9.63971,1.797911
1409526652444,0.49440265,9.413403,1.5454572,-0.016098317,9.645548,1.7701772
1409526652469,0.5021838,9.961675,1.5191209,-0.11148645,9.648588,1.7500557
1409526652471,0.2172738,9.922769,1.5179238,-0.17313509,9.650746,1.733066
1409526652474,0.18195933,9.721058,1.6035166,-0.22273031,9.6523485,1.7184172
1409526652494,0.095768064,9.38168,1.6891093,-0.24808747,9.653339,1.7093542
1409526652496,0.050876785,9.233239,1.7968484,-0.25262234,9.653924,1.7053865
1409526652504,0.039504327,9.419987,1.7794905,-0.24231692,9.654355,1.7044325
1409526652523,0.2112883,9.9928,1.5993267,-0.22077757,9.655291,1.70206
1409526652524,0.2705448,10.156802,1.4772224,-0.18509777,9.657696,1.6926521
1409526652539,0.23523031,10.248381,1.5490485,-0.13285145,9.661569,1.6753707
1409526652543,0.034715924,10.407595,1.6561891,-0.06418416,9.665451,1.6569103
1409526652557,-0.21787235,9.862914,1.5975311,0.015877368,9.667896,1.6437563
1409526652571,-0.30705637,9.76116,1.4802152,0.10179405,9.668392,1.6377438
1409526652574,-0.24540567,9.664794,1.4490906,0.18554114,9.66771,1.6344279
1409526652587,-0.015562311,9.31105,1.5646108,0.2652382,9.665102,1.6388527
1409526652607,0.29867667,9.283517,1.822586,0.33442208,9.660355,1.6541169
1409526652608,0.676362,9.052477,1.9847932,0.39251813,9.653739,1.6797762
1409526652622,0.7212533,9.152434,2.067393,0.43758464,9.646425,1.7103777
1409526652623,0.8367735,9.11712,2.0602105,0.46369055,9.640117,1.7388304
1409526652639,0.97144735,8.944737,2.1242554,0.47398663,9.635842,1.7596289
1409526652643,1.0295067,8.763377,2.291251,0.4760751,9.633152,1.7737364
1409526652659,0.9660604,8.698733,2.235586,0.47347295,9.631535,1.7831829
1409526652663,0.87927055,8.750209,2.078167,0.46624857,9.631529,1.7851136
1409526652674,0.80924016,8.8088665,1.9524715,0.45451093,9.633462,1.7776959
1409526652688,0.694917,8.842385,1.9099745,0.4409582,9.636291,1.7657535
1409526652708,0.48722005,8.836999,1.9303252,0.42740387,9.639866,1.7494857
1409526652710,0.3489549,8.801684,1.9255368,0.41446593,9.643233,1.7339772
1409526652729,0.12509704,8.636484,1.9506758,0.4026555,9.646058,1.7210038
1409526652731,-0.11731588,8.517971,2.0518308,0.3927112,9.647759,1.7137358
1409526652735,0.18435353,8.717887,1.8567034,0.3830635,9.647628,1.716669
1409526652764,0.002992752,9.063251,1.9674352,0.37728068,9.64568,1.7288415
1409526652766,-0.11552023,9.46009,1.9189527,0.37503597,9.6421795,1.7487475
1409526652767,0.4213795,9.561843,2.5037365,0.3770441,9.638785,1.7669302
1409526652774,0.81163436,10.713454,1.757344,0.39432433,9.633998,1.789138
1409526652790,0.9259575,10.477027,1.6238673,0.4282434,9.630943,1.797762
1409526652808,1.0301052,12.113463,0.89303726,0.46718848,9.629652,1.7949691
1409526652809,0.7691373,13.285425,0.33518824,0.5175092,9.637149,1.7401036
1409526652824,0.62009823,12.050017,0.7344214,0.5747664,9.651412,1.6402093
1409526652825,0.5931635,10.654198,1.2479776,0.62250704,9.661272,1.5629151
1409526652836,1.2156559,9.816227,1.5394717,0.6504815,9.664083,1.5338702
1409526652855,1.3299791,9.660006,1.8028339,0.6739438,9.66287,1.5313814
1409526652856,1.2952632,9.481039,2.0751743,0.69695175,9.660257,1.5375568
1409526652872,1.1881226,9.335591,2.172738,0.71985656,9.656995,1.5474674
1409526652874,1.0989386,9.295488,2.11827,0.74148107,9.65353,1.5588386
1409526652887,0.98700964,9.338584,2.0201077,0.7606243,9.650108,1.57075
1409526652906,0.9032126,9.436746,2.0213048,0.7764602,9.6470175,1.5819541
1409526652907,0.6667852,9.417592,1.7896658,0.79035264,9.644286,1.5916994
1409526652918,0.5722142,9.580399,1.6693572,0.79969656,9.642497,1.5978572
1409526652923,0.45250413,9.704897,1.5616181,0.80537575,9.641454,1.601289
1409526652937,0.3321955,9.794679,1.4808137,0.8089296,9.640816,1.603343
1409526652952,0.27114335,9.8437605,1.4915876,0.81145656,9.64022,1.6056442
1409526652954,0.25917232,9.844358,1.5454572,0.8128692,9.639835,1.607247
1409526652968,-0.49081135,8.704121,1.4586674,0.8138836,9.639687,1.6076152
1409526652974,0.34955344,9.59177,1.7501614,0.8105187,9.639948,1.6077555
1409526652987,0.45070848,10.277709,1.9297266,0.81793594,9.639193,1.608519
1409526653005,0.34715924,10.248979,1.8435353,0.83595884,9.637195,1.6112176
1409526653006,0.16160862,9.791088,1.839944,0.8555752,9.635231,1.6126714
1409526653021,0.062249243,9.610326,1.6932992,0.86897993,9.634032,1.6126732
1409526653026,0.2861071,9.656414,1.733402,0.87686163,9.6336355,1.6107717
1409526653046,0.3854665,9.689334,1.7770962,0.8857396,9.63292,1.6101866
1409526653046,-0.29029694,8.449138,1.6178818,0.89624614,9.631873,1.6106372
1409526653054,0.43394905,8.735844,1.775899,0.90348077,9.631157,1.6108763
1409526653070,0.95349085,10.007763,1.910573,0.9163031,9.630005,1.6105309
1409526653074,0.94690675,10.144831,1.8806454,0.94050086,9.627986,1.6086481
1409526653088,1.0708067,10.136452,1.8447324,0.9759974,9.625216,1.6040713
1409526653104,1.2988545,10.212467,1.894412,1.0112305,9.622928,1.5959569
1409526653105,1.3072342,9.889849,1.7776948,1.0417312,9.621034,1.5877386
1409526653119,1.3922282,9.727641,1.7579426,1.0690184,9.619439,1.5792408
1409526653123,1.5580268,9.712079,1.79206,1.0903715,9.618361,1.5711762
1409526653136,1.6633717,9.73662,1.8902222,1.1081486,9.61757,1.5635744
1409526653155,1.7292122,9.743204,1.9339164,1.1252664,9.6166,1.5572956
1409526653155,1.7962499,9.663596,1.9135658,1.1425911,9.61527,1.5528859
1409526653169,2.0165164,9.723452,2.0608091,1.1601611,9.613849,1.5486563
1409526653187,1.8501194,9.422979,1.7130513,1.1789651,9.61199,1.5459862
1409526653188,1.6944963,9.108741,1.6328455,1.1951599,9.610906,1.5402853
1409526653202,1.8938135,8.981249,1.6543933,1.2083834,9.61028,1.5338632
1409526653203,1.9327193,8.860342,1.6825253,1.2251482,9.608697,1.5304829
1409526653218,2.248754,10.064626,1.6292542,1.2478698,9.605901,1.5296721
1409526653223,2.1697452,9.950302,1.7423803,1.2754592,9.602329,1.5293502
1409526653238,2.019509,9.980229,1.6813282,1.3032644,9.598305,1.5311627
1409526653254,1.8273745,9.757569,1.6621746,1.3243759,9.595313,1.5317899
1409526653255,1.697489,9.646837,1.620276,1.3368945,9.59389,1.5298336
1409526653268,1.6053122,9.609129,1.5801731,1.3426082,9.593784,1.5254893
1409526653283,1.520318,9.592968,1.5652094,1.3435493,9.59461,1.5194519
1409526653284,1.4269443,9.564238,1.6035166,1.3426915,9.595859,1.5123066
1409526653304,1.364695,9.516354,1.5951369,1.3414857,9.597216,1.504744
1409526653304,1.3012487,9.462483,1.6298528,1.3409573,9.598399,1.4976444
1409526653317,1.2539631,9.441534,1.6106992,1.3412201,9.599132,1.4927263
1409526653325,1.3156139,9.401431,1.5921441,1.3416429,9.599691,1.4887346
1409526653337,1.4065934,9.461287,1.6597804,1.3439714,9.599763,1.4861715
1409526653351,1.8716671,9.801862,1.9021933,1.3484739,9.599361,1.4846857
1409526653358,1.1988965,9.506178,1.5999253,1.3581711,9.597942,1.4850171
1409526653373,1.388637,9.767146,1.7088615,1.3623847,9.597815,1.4819798
1409526653388,1.3611037,9.746795,1.6286557,1.3674481,9.597708,1.478008
1409526653389,0.7781156,8.564658,1.4526819,1.3746125,9.597261,1.4742577
1409526653407,1.4209588,9.317036,1.6729485,1.3803856,9.597033,1.4703292
1409526653408,1.2940661,9.806051,1.5897499,1.3968407,9.595125,1.4672424
1409526653426,1.353921,10.067019,1.5717934,1.4186574,9.5925,1.4634757
